IndicatorId,IndicatorName,IndicatorShortName,Source,SourceYear,Author,LocationId,Location,Iso2,Iso3,TimeId,Time,VariantId,Variant,SexId,Sex,AgeId,AgeStart,AgeEnd,Age,CategoryId,Category,EstimateTypeId,EstimateType,EstimateMethodId,EstimateMethod,Value
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4700947
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4805547
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,4909775
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,5019402
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,5133392
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,5250072
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5371230
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5494964
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5620605
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5746618
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,5873269
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,6000743
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,6128606
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,275,State of Palestine,PS,PSE,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,6256950
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,79370196
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,79801988
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,80205030
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,80573488
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,80882126
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81123263
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81300865
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81436087
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81524383
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81556965
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81551677
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81514569
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81443427
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81346810
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81266673
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81212168
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81177817
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81183831
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81217482
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81260615
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81325090
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81423378
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81545566
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81680592
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,81858825
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,82073226
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,82331423
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,82624374
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,82896696
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,83148141
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,83328988
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,83408555
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,83369843
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,83294633
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,83252474
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,83199070
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,83134877
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,83058838
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,82971794
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,82873294
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,276,Germany,DE,DEU,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,82762676
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,15446982
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,15843472
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,16241548
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,16643634
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,17040854
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,17438874
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,17844010
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,18268041
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,18714708
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,19176792
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,19665502
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,20195577
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,20758326
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,21329514
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,21906444
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,22496951
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,23098586
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,23708320
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,24326087
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,24950762
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,25574719
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,26205941
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,26858762
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27525597
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,28196359
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,28870939
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,29554303
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,30222262
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,30870641
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,31522290
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32180402
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,72,2021,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32833031
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,73,2022,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,33475870
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,74,2023,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,34121985
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,75,2024,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,34777523
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,76,2025,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,35439786
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,77,2026,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,36102737
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,78,2027,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,36767489
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,79,2028,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,37435100
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,80,2029,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,38104805
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,288,Ghana,GH,GHA,81,2030,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,3,Projection,38775850
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,41,1990,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27317
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,42,1991,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,26988
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,43,1992,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,26945
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,44,1993,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27118
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,45,1994,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27282
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,46,1995,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27412
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,47,1996,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27492
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,48,1997,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27564
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,49,1998,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27636
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,50,1999,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27696
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,51,2000,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27742
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,52,2001,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27721
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,53,2002,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,27893
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,54,2003,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,28301
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,55,2004,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,28716
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,56,2005,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,29156
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,57,2006,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,29587
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,58,2007,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,29996
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,59,2008,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,30399
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,60,2009,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,30819
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,61,2010,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,31262
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,62,2011,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,31702
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,63,2012,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32160
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,64,2013,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32411
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,65,2014,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32452
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,66,2015,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32520
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,67,2016,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32565
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,68,2017,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32602
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,69,2018,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32648
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,70,2019,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32685
49,Total population by sex,Total population by sex,World Population Prospects,2022,United Nations Population Division,292,Gibraltar,GI,GIB,71,2020,4,Median,3,Both sexes,188,0,-1,Total,0,Not applicable,1,Model-based Estimates,2,Interpolation,32709
